Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
000002_png.rf.c3e00ebc2db78bc94e644c3f6605dad0.jpg_original,Avulsion fracture,28.787491591242652,39.83519517771455,16.079588888209393,43.87395115674343,0.5120413323126558,0.44619643990796554,0.5732163065951171,0.4457802386360702,2.572861882338551,3.234316657794662,2.041650103962818,3.309929113322943,6.436290814867422,6.648146772001061,6.240951744547904,6.655088958955643,0.0025619236921427817,0.002070901805318465,0.003019653332525563,0.0020451592344395714,0.05061544914492789,0.045507162132113504,0.05495137243532287,0.04522343678270783,0.9973450587439173,0.9963244658212489,0.99851800435818,0.995951808669386
000002_png.rf.c3e00ebc2db78bc94e644c3f6605dad0.jpg_rot45,Avulsion fracture,38.17448171477495,43.424481370705536,40.21956029843444,78.08169392733637,0.596454490833601,0.5514613292467816,0.5942556243136478,0.5099052789080755,2.281915056262231,2.7891054338793126,2.3295927103718195,3.431436000934434,5.7057241804453716,5.870496991909651,5.715970370663068,5.996053034661113,0.030536871541398804,0.029927803803279494,0.030510823724764016,0.029709251629826405,0.17474802299711092,0.17299654274949974,0.17467347745082543,0.17236371900671674,0.9972075269879125,0.9968216765620165,0.9970584043670805,0.9942850468202911
000002_png.rf.c3e00ebc2db78bc94e644c3f6605dad0.jpg_fliph,Avulsion fracture,28.787491591242652,43.87395115674343,16.079588888209393,39.83519517771455,0.5120413323126558,0.4457802386360702,0.5732163065951171,0.44619643990796554,2.572861882338551,3.309929113322943,2.041650103962818,3.234316657794662,6.436290814867422,6.655088958955643,6.240951744547904,6.648146772001061,0.0025619236921427817,0.0020451592344395714,0.003019653332525563,0.002070901805318465,0.05061544914492789,0.04522343678270783,0.05495137243532287,0.045507162132113504,0.9973450587439173,0.995951808669386,0.99851800435818,0.9963244658212489
000002_png.rf.c3e00ebc2db78bc94e644c3f6605dad0.jpg_flipv,Avulsion fracture,28.787491591242652,43.87395115674343,16.079588888209393,39.83519517771455,0.5120413323126558,0.4457802386360702,0.5732163065951171,0.44619643990796554,2.572861882338551,3.309929113322943,2.041650103962818,3.234316657794662,6.436290814867422,6.655088958955643,6.240951744547904,6.648146772001061,0.0025619236921427817,0.0020451592344395714,0.003019653332525563,0.002070901805318465,0.05061544914492789,0.04522343678270783,0.05495137243532287,0.045507162132113504,0.9973450587439173,0.995951808669386,0.99851800435818,0.9963244658212489
05cc2e0302957e0ad27edb6b9ffbc2_jumbo_jpg.rf.c15eb3758845b639f3aaba73c373501d.jpg_original,Avulsion fracture,83.86445465386498,116.06438394460807,41.60759769447161,105.5795742203806,0.7747888081430068,0.7373045328576519,0.8510025626192231,0.7564873386292347,1.8778169337084152,2.4820370632771778,1.0618081886007826,2.263755117359385,4.60843362519316,4.743566408916857,4.31750349526034,4.683675356078199,0.10294137424751226,0.10180656313485398,0.10644642532029983,0.10200345925740577,0.3208447821728012,0.3190714075796419,0.32626128382065167,0.31937980408505134,0.9888599025923305,0.9845225601859798,0.9944495250113914,0.9859207237805138
05cc2e0302957e0ad27edb6b9ffbc2_jumbo_jpg.rf.c15eb3758845b639f3aaba73c373501d.jpg_rot45,Avulsion fracture,65.24485536937378,65.00363816008671,59.68940725905088,110.0653145476618,0.7832663964390398,0.8190280485319367,0.7987873058382362,0.7232888506284001,1.720286509295499,1.3971798514864755,1.5680459576810177,2.5545972939748243,4.587321028538003,4.464418851887265,4.5354416865059655,4.785549847232348,0.08988907012313609,0.09133197789845261,0.08994579976604657,0.08821664589674193,0.2998150598671389,0.302211809660795,0.29990965267234493,0.2970128716011175,0.9944987940999982,0.9945147532808848,0.9949669030956004,0.990712282841399
05cc2e0302957e0ad27edb6b9ffbc2_jumbo_jpg.rf.c15eb3758845b639f3aaba73c373501d.jpg_fliph,Avulsion fracture,83.86445465386498,105.5795742203806,41.60759769447161,116.06438394460807,0.7747888081430068,0.7564873386292347,0.8510025626192231,0.7373045328576519,1.8778169337084152,2.263755117359385,1.0618081886007826,2.4820370632771778,4.60843362519316,4.683675356078199,4.31750349526034,4.743566408916857,0.10294137424751226,0.10200345925740577,0.10644642532029983,0.10180656313485398,0.3208447821728012,0.31937980408505134,0.32626128382065167,0.3190714075796419,0.9888599025923305,0.9859207237805138,0.9944495250113914,0.9845225601859798
05cc2e0302957e0ad27edb6b9ffbc2_jumbo_jpg.rf.c15eb3758845b639f3aaba73c373501d.jpg_flipv,Avulsion fracture,83.86445465386498,105.5795742203806,41.60759769447161,116.06438394460807,0.7747888081430068,0.7564873386292347,0.8510025626192231,0.7373045328576519,1.8778169337084152,2.263755117359385,1.0618081886007826,2.4820370632771778,4.60843362519316,4.683675356078199,4.31750349526034,4.743566408916857,0.10294137424751226,0.10200345925740577,0.10644642532029983,0.10180656313485398,0.3208447821728012,0.31937980408505134,0.32626128382065167,0.3190714075796419,0.9888599025923305,0.9859207237805138,0.9944495250113914,0.9845225601859798
1-s2-0-S0899707114002836-gr2_jpg.rf.bb8ed4dee892edbb760f6ce687d74ba5.jpg_original,Avulsion fracture,24.461491713551858,39.46900862052458,19.85113441780822,36.0429226297387,0.612590123157074,0.549417259383181,0.6641039354015126,0.5632290195697841,2.0800169704011746,2.8650357497099046,1.6682745229941294,2.669184018137186,6.0363640924233914,6.269998431858025,5.849086542429864,6.211385126680824,0.02141824796846691,0.020234438845894754,0.021905849158370592,0.020364462334286768,0.14634974536522743,0.14224780787729122,0.1480062470248151,0.1427041076293418,0.997510493101959,0.9959807395255009,0.997979909193567,0.9963296156750303
1-s2-0-S0899707114002836-gr2_jpg.rf.bb8ed4dee892edbb760f6ce687d74ba5.jpg_rot45,Avulsion fracture,41.119408176369866,79.56683300079274,39.008500489236795,48.10648320127451,0.6425247161667463,0.6394511513790637,0.651402757805311,0.5927879951462586,2.22219376834638,2.5154660100106843,2.091082130626223,2.9412839258428085,5.547838699314084,5.583411567201571,5.506748620072839,5.762983067426472,0.03962594477856178,0.039162463500282844,0.03968475166460551,0.03888544972039302,0.19906266545628737,0.19789508205178533,0.1992103201759525,0.1971939393601969,0.9968742121831082,0.9939436077038883,0.9970321679378676,0.9963382766001215
1-s2-0-S0899707114002836-gr2_jpg.rf.bb8ed4dee892edbb760f6ce687d74ba5.jpg_fliph,Avulsion fracture,24.461491713551858,36.0429226297387,19.85113441780822,39.46900862052458,0.612590123157074,0.5632290195697841,0.6641039354015126,0.549417259383181,2.0800169704011746,2.669184018137186,1.6682745229941294,2.8650357497099046,6.0363640924233914,6.211385126680824,5.849086542429864,6.269998431858025,0.02141824796846691,0.020364462334286768,0.021905849158370592,0.020234438845894754,0.14634974536522743,0.1427041076293418,0.1480062470248151,0.14224780787729122,0.997510493101959,0.9963296156750303,0.997979909193567,0.9959807395255009
1-s2-0-S0899707114002836-gr2_jpg.rf.bb8ed4dee892edbb760f6ce687d74ba5.jpg_flipv,Avulsion fracture,24.461491713551858,36.0429226297387,19.85113441780822,39.46900862052458,0.612590123157074,0.5632290195697841,0.6641039354015126,0.549417259383181,2.0800169704011746,2.669184018137186,1.6682745229941294,2.8650357497099046,6.0363640924233914,6.211385126680824,5.849086542429864,6.269998431858025,0.02141824796846691,0.020364462334286768,0.021905849158370592,0.020234438845894754,0.14634974536522743,0.1427041076293418,0.1480062470248151,0.14224780787729122,0.997510493101959,0.9963296156750303,0.997979909193567,0.9959807395255009
